STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
2348,2023-02-22,22:51:00,2023,February,Wednesday,Based on Self Initiated,APP,POM,88,SGT,88,1,O,0,CPW,1,1,0,1,0,1,1,1,0,0,0,1,1,CALM,21.0,MALE,BLACK,6.5,160.0,THN,BRO,BLK,88,C,FLUSHING AVE && CUMBERLAND ST,FLUSHING AVE,991241.0,193579.0,PBBN,BROOKLYN
2349,2023-02-23,16:24:00,2023,February,Thursday,Based on Radio Run,APP,POM,103,SGT,103,0,O,1,CPW,3,1,0,0,0,1,1,0,0,1,0,0,1,CONFUSED,12.0,MALE,WHITE HISPANIC,5.6,150.0,MED,BRO,BLK,103,A,89-19 171 ST,171 ST,1042554.0,197857.0,PBQS,QUEENS
2350,2023-02-24,05:00:00,2023,February,Friday,Based on Radio Run,APP,POF,122,LT,122,1,O,1,PETIT LARCENY,31,1,0,0,0,1,0,0,0,0,0,0,1,CALM,44.0,FEMALE,WHITE,5.4,140.0,THN,ZZZ,XXX,122,A,2829 AMBOY RD,AMBOY RD,949326.0,146495.0,PBSI,STATEN ISLAND
2351,2023-02-24,23:45:00,2023,February,Friday,Based on Self Initiated,APP,POM,41,LT,41,1,O,5,CPW,29,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,21.0,MALE,BLACK,5.1,170.0,MED,BRO,BLK,40,B,417 E 135 ST,E 135 ST,1005378.0,233294.0,PBBX,BRONX
2352,2023-02-23,22:27:00,2023,February,Thursday,Based on Self Initiated,APP,POM,41,LT,41,1,O,1,CPW,3,1,0,0,0,1,1,0,0,0,0,0,1,COOPERATIVE,18.0,MALE,BLACK,6.0,170.0,THN,BRO,BLK,43,C,SHERIDAN BOULEVARD && WESTCHESTER AVENUE,SHERIDAN BOULEVARD,1015856.0,240896.0,PBBX,BRONX
2353,2023-02-22,21:28:00,2023,February,Wednesday,Based on Self Initiated,APP,POM,46,SGT,46,0,O,0,CPW,8,1,1,0,0,1,1,0,0,0,0,0,1,CALM,18.0,MALE,WHITE HISPANIC,5.9,160.0,THN,BRO,XXX,46,B,E FORDHAM RD && TIEBOUT AVE,E FORDHAM RD,1013342.0,253369.0,PBBX,BRONX
2354,2023-02-22,23:49:00,2023,February,Wednesday,Based on Self Initiated,APP,POM,46,SGT,46,0,O,2,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,22.0,MALE,WHITE HISPANIC,5.6,140.0,THN,BRO,BRO,46,D,FEATHERBED LN && JESUP AVE,FEATHERBED LN,1006888.0,247596.0,PBBX,BRONX
2355,2023-02-22,23:57:00,2023,February,Wednesday,Based on Self Initiated,APP,POM,46,SGT,46,0,O,1,CPW,1,1,0,0,0,1,1,0,1,1,0,0,1,NERVOUS,25.0,MALE,WHITE HISPANIC,5.8,180.0,MED,BRO,BLK,46,B,E BURNSIDE AVE && RYER AVE,E BURNSIDE AVE,1011512.0,249271.0,PBBX,BRONX
2356,2023-02-23,00:07:00,2023,February,Thursday,Based on Self Initiated,APP,POM,46,SGT,46,0,O,0,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,CALM,30.0,MALE,BLACK,6.0,180.0,MED,BRO,XXX,46,C,GRAND CONC && E 182 ST,GRAND CONC,1011698.0,251174.0,PBBX,BRONX
2357,2023-02-23,00:16:00,2023,February,Thursday,Based on Self Initiated,APP,POM,46,SGT,46,0,O,0,CPW,4,1,0,0,0,1,1,1,0,0,0,0,1,CALM,26.0,MALE,BLACK,6.0,180.0,MED,BRO,BLK,46,C,E FORDHAM RD && E 188 ST,E FORDHAM RD,1012009.0,253420.0,PBBX,BRONX
2358,2023-02-22,00:29:00,2023,February,Wednesday,Based on Self Initiated,APP,POM,46,SGT,46,0,O,1,CPW,2,1,0,0,0,1,1,1,0,0,0,1,1,COMPLIANT,30.0,MALE,BLACK,5.8,180.0,MED,BLK,BLK,46,A,E TREMONT AVE && WEBSTER AVE,E TREMONT AVE,1011651.0,248133.0,PBBX,BRONX
2359,2023-02-23,01:07:00,2023,February,Thursday,Based on Self Initiated,APP,POF,46,SGT,46,0,O,2,CPW,3,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,24.0,MALE,WHITE HISPANIC,5.9,160.0,MED,BRO,BLK,46,B,E BURNSIDE AVE && ANTHONY AVE,E BURNSIDE AVE,1011147.0,249624.0,PBBX,BRONX
2360,2023-02-23,23:38:00,2023,February,Thursday,Based on Self Initiated,APP,POM,46,SGT,46,0,O,0,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,CALM,29.0,MALE,BLACK,6.0,195.0,MED,BRO,BLK,46,D,FEATHERBED LN && JESUP AVE,FEATHERBED LN,1006888.0,247596.0,PBBX,BRONX
2361,2023-02-24,00:26:00,2023,February,Friday,Based on Self Initiated,APP,POM,46,SGT,46,0,O,0,CPW,5,1,0,0,0,1,1,0,0,0,0,0,1,CALM,34.0,MALE,BLACK,5.1,200.0,MED,BRO,BLK,46,B,WEBSTER AVE && E 187 ST,WEBSTER AVE,1013624.0,252247.0,PBBX,BRONX
2362,2023-02-22,23:26:00,2023,February,Wednesday,Based on Self Initiated,APP,POM,40,SGT,183,0,O,1,CPW,7,1,1,0,0,1,1,0,0,0,0,0,1,NERVOUS,23.0,MALE,BLACK HISPANIC,6.2,200.0,MED,BRO,BLK,48,B,WASHINGTON AVE && E 182 ST,WASHINGTON AVE,1013574.0,250522.0,PBBX,BRONX
2363,2023-02-23,00:54:00,2023,February,Thursday,Based on Self Initiated,APP,POF,46,SGT,46,0,O,2,CPW,3,1,0,0,0,1,1,1,0,0,0,0,1,NERVOUS,26.0,MALE,BLACK HISPANIC,5.1,160.0,MED,BRO,XXX,48,A,E 188 ST && WEBSTER AVE,E 188 ST,1013788.0,252571.0,PBBX,BRONX
2364,2023-02-24,01:50:00,2023,February,Friday,Based on Radio Run,APP,POM,60,SGT,60,1,O,1,CPW,10,1,0,0,0,1,1,0,0,0,0,0,1,RELAXED,20.0,MALE,WHITE HISPANIC,5.3,150.0,THN,BRO,BRO,60,B,2854 BRIGHTON 4 ST,BRIGHTON 4 ST,994080.0,151137.0,PBBS,BROOKLYN
2365,2023-02-24,22:14:00,2023,February,Friday,Based on Radio Run,APP,POM,75,SGT,75,1,O,1,ROBBERY,2,1,0,0,0,1,0,0,0,0,0,0,1,NERVOUS,27.75,MALE,BLACK,5.9,165.0,THN,BRO,XXX,75,A,ATLANTIC AVE && ALABAMA AVE,ATLANTIC AVE,1012065.0,185433.0,PBBN,BROOKLYN
2366,2023-02-22,04:44:00,2023,February,Wednesday,Based on Self Initiated,APP,POM,802,SGT,802,1,I,440,CPW,16,1,1,0,0,1,0,0,1,0,0,0,1,CALM,50.0,FEMALE,BLACK HISPANIC,5.3,210.0,HEA,BRO,BRO,77,C,1615 DEAN ST,DEAN ST,1002471.0,185619.0,PBBN,BROOKLYN
2367,2023-02-17,21:20:00,2023,February,Friday,Based on Self Initiated,APP,POM,81,SGT,187,0,O,1,CPW,3,1,0,0,0,1,1,0,0,0,0,0,1,NERVOS,30.0,MALE,BLACK HISPANIC,5.6,150.0,MED,BRO,BLK,83,A,479 IRVING AVE,IRVING AVE,1009871.0,192605.0,PBBN,BROOKLYN
2368,2023-02-21,23:49:00,2023,February,Tuesday,Based on Self Initiated,APP,POM,90,SGT,187,0,O,1,CPW,3,1,0,0,0,1,1,1,0,0,0,0,1,UPSET,60.0,MALE,BLACK,5.1,175.0,THN,BRO,BLK,90,C,MAUJER ST && HUMBOLDT ST,MAUJER ST,1000300.0,198340.0,PBBN,BROOKLYN
2369,2023-02-21,23:09:00,2023,February,Tuesday,Based on Self Initiated,APP,POM,79,SGT,187,0,O,1,CPW,1,1,1,0,0,1,1,0,0,0,0,0,1,CALM,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,90,B,WILSON ST && BEDFORD AVE,WILSON ST,994651.0,196257.0,PBBN,BROOKLYN
2370,2023-02-21,23:34:00,2023,February,Tuesday,Based on Self Initiated,APP,POM,79,SGT,187,0,O,1,CPW,3,1,1,0,0,1,1,0,0,0,0,0,1,NERVOUS,27.75,FEMALE,WHITE HISPANIC,5.64,165.72,THN,BRO,BLK,94,B,266 WITHERS ST,WITHERS ST,1000730.0,200748.0,PBBN,BROOKLYN
2371,2023-02-21,23:34:00,2023,February,Tuesday,Based on Self Initiated,APP,POM,79,SGT,187,0,O,1,CPW,3,1,1,0,0,1,1,0,0,0,0,0,1,IRATE,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,94,B,266 WITHERS ST,WITHERS ST,1000730.0,200748.0,PBBN,BROOKLYN
2372,2023-02-23,16:30:00,2023,February,Thursday,Based on Radio Run,APP,POF,104,SGT,104,1,I,1,CPW,3,0,1,1,0,1,1,1,0,0,0,0,1,CALM,17.0,MALE,BLACK HISPANIC,5.8,160.0,MED,BRO,BRO,104,B,MYRTLE AVE && WYCKOFF AVE,MYRTLE AVE,1008918.0,194147.0,PBQN,QUEENS
2373,2023-02-23,16:30:00,2023,February,Thursday,Based on Radio Run,APP,POM,104,SGT,104,1,I,1,CPW,3,0,1,1,0,1,1,1,0,0,0,1,1,CALM,16.0,FEMALE,BLACK HISPANIC,5.4,130.0,THN,BLK,BLK,104,B,MYRTLE AVE && WYCKOFF AVE,MYRTLE AVE,1008918.0,194147.0,PBQN,QUEENS
2374,2023-02-24,02:26:00,2023,February,Friday,Based on Self Initiated,APP,POM,109,SGT,109,1,O,6,CPW,13,1,0,1,0,1,1,1,0,0,0,1,1,CALM,34.0,MALE,ASIAN / PACIFIC ISLANDER,5.9,200.0,HEA,BRO,BLK,109,B,41 AVE && MAIN ST,41 AVE,1031447.0,215683.0,PBQN,QUEENS
2375,2023-02-23,13:17:00,2023,February,Thursday,Based on Radio Run,APP,POM,109,SGT,109,1,O,1,PETIT LARCENY,3,1,0,1,0,1,0,1,0,0,0,0,1,CALM,56.0,MALE,BLACK,5.1,170.0,MED,BRO,BLK,110,D,SEAVER WAY && ROOSEVELT AVE,SEAVER WAY,1027679.0,214505.0,PBQN,QUEENS
2376,2023-02-24,16:37:00,2023,February,Friday,Based on Radio Run,APP,POM,122,SGT,122,1,O,5,GRAND LARCENY AUTO,9,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,53.0,MALE,WHITE,5.8,190.0,MED,BRO,GRY,122,A,RIDGEWOOD AVE && MARIA LN,RIDGEWOOD AVE,938937.0,138743.0,PBSI,STATEN ISLAND
2377,2023-02-24,16:53:00,2023,February,Friday,Based on Radio Run,APP,POM,122,SGT,122,1,O,1,GRAND LARCENY AUTO,7,1,0,1,0,1,0,1,0,0,0,0,1,NERVOUS,53.0,MALE,WHITE,5.8,190.0,MED,BRO,GRY,123,C,3800 RICHMOND AVE,RICHMOND AVE,938142.0,137930.0,PBSI,STATEN ISLAND
2378,2023-02-24,08:24:00,2023,February,Friday,Based on Radio Run,APP,POM,806,SGT,806,1,I,4,ASSAULT,5,1,0,1,0,1,0,1,0,0,0,0,1,IRRATIONAL,53.0,MALE,BLACK,5.8,200.0,HEA,BRO,BLD,32,D,2768 FREDERICK DOUGLASS BLVD,FREDERICK DOUGLASS BLVD,1000615.0,239544.0,PBMN,MANHATTAN
2379,2023-02-15,23:20:00,2023,February,Wednesday,Based on Self Initiated,APP,POM,52,SGT,42,0,O,4,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,PHYSICALLY NERVOUS PANICKING,18.0,MALE,BLACK HISPANIC,5.6,160.0,THN,BRO,XXX,42,D,BOSTON ROAD && CLINTON AVENUE,BOSTON ROAD,1011721.0,242158.0,PBBX,BRONX
2380,2023-02-25,08:50:00,2023,February,Saturday,Based on Self Initiated,APP,POM,865,LT,865,1,S,2,OTHER,5,1,0,0,0,1,0,0,1,1,0,0,1,CALM,43.0,MALE,BLACK HISPANIC,5.7,180.0,MED,BRO,BLK,47,A,E 219 ST && WHITE PLAINS RD,E 219 ST,1022234.0,261334.0,PBBX,BRONX
2381,2023-02-24,22:40:00,2023,February,Friday,Based on Self Initiated,APP,POM,50,LT,50,1,O,1,CPW,12,1,1,0,0,1,1,0,1,1,0,0,1,CALM,25.0,MALE,BLACK HISPANIC,6.0,150.0,MED,BRO,BLK,50,B,W 230 ST && GODWIN TER,W 230 ST,1009915.0,258973.0,PBBX,BRONX
2382,2023-02-24,22:40:00,2023,February,Friday,Based on Self Initiated,APP,POM,50,LT,50,1,O,1,CPW,12,1,1,0,0,1,1,0,0,0,0,0,1,CALM,30.0,MALE,BLACK,5.8,170.0,MED,ZZZ,XXX,50,B,W 230 ST && GODWIN TER,W 230 ST,1009915.0,258973.0,PBBX,BRONX
2383,2023-02-24,22:40:00,2023,February,Friday,Based on Self Initiated,APP,POM,50,LT,50,1,O,1,CPW,12,1,1,0,0,1,1,0,1,1,0,0,1,CALM,26.0,MALE,BLACK HISPANIC,5.1,160.0,MED,BRO,BLK,50,B,W 230 ST && GODWIN TER,W 230 ST,1009915.0,258973.0,PBBX,BRONX
2384,2023-02-25,01:09:00,2023,February,Saturday,Based on Self Initiated,APP,POM,83,SGT,83,0,O,0,CPW,5,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,83,B,250 PALMETTO ST,PALMETTO ST,1007904.0,192723.0,PBBN,BROOKLYN
2385,2023-02-24,14:27:00,2023,February,Friday,Based on Radio Run,APP,POM,104,SGT,104,1,O,1,CPW,9,1,0,1,0,1,1,1,1,1,0,1,1,CALM,18.0,MALE,MIDDLE EASTERN/SOUTHWEST ASIAN,5.7,200.0,HEA,BRO,BLK,104,A,MYRTLE AVE && 68 ST,MYRTLE AVE,1016346.0,194932.0,PBQN,QUEENS
2386,2023-02-19,08:14:00,2023,February,Sunday,Based on Radio Run,APP,POM,107,SGT,107,1,I,1,PETIT LARCENY,3,1,0,1,0,1,0,1,0,0,0,0,1,AGGRESSIVE/UPSET,38.0,MALE,WHITE,5.7,160.0,THN,BRO,BLK,107,D,72-69 KISSENA BLVD,KISSENA BLVD,1036202.0,204317.0,PBQS,QUEENS
2387,2023-02-24,00:38:00,2023,February,Friday,Based on Radio Run,APP,POM,866,LT,866,1,S,2,ROBBERY,60,1,1,1,0,1,1,1,1,1,0,1,1,CALM,15.0,MALE,BLACK HISPANIC,5.8,180.0,MED,BLK,BLK,109,B,ROOSEVELT AVE && MAIN ST,ROOSEVELT AVE,1031337.0,216065.0,PBQN,QUEENS
2388,2023-02-23,00:38:00,2023,February,Thursday,Based on Radio Run,APP,POM,866,LT,866,1,S,2,ROBBERY,60,1,1,1,0,1,1,0,0,1,0,0,1,CALM,13.0,MALE,WHITE HISPANIC,5.6,120.0,THN,BLK,BLK,109,B,ROOSEVELT AVE && MAIN ST,ROOSEVELT AVE,1031337.0,216065.0,PBQN,QUEENS
2389,2023-02-23,16:13:00,2023,February,Thursday,Based on Radio Run,APP,POM,23,SGT,23,0,O,1,ASSAULT,15,1,0,1,0,1,0,1,0,0,0,0,1,AGITATED ANGRY,35.0,FEMALE,BLACK,5.6,190.0,MED,BLK,BLK,23,B,1629 LEXINGTON AVE,LEXINGTON AVE,998732.0,227121.0,PBMN,MANHATTAN
2390,2023-02-19,16:29:00,2023,February,Sunday,Based on Radio Run,APP,POF,805,SGT,805,0,I,1,CPW,5,1,0,0,0,1,0,0,0,1,0,0,1,APPARENTLY NORMAL,27.75,MALE,BLACK,5.11,160.0,MED,BRO,BLK,25,C,1980 PARK AVE,PARK AVE,1002081.0,234595.0,PBMN,MANHATTAN
2391,2023-02-22,00:00:00,2023,February,Wednesday,Based on Radio Run,APP,POM,805,SGT,805,0,O,1,CPW,4,1,0,0,0,1,1,0,0,0,0,0,1,CALM,35.0,MALE,BLACK,6.1,180.0,THN,BRO,XXX,25,D,112 E 128 ST,E 128 ST,1001743.0,233091.0,PBMN,MANHATTAN
2392,2023-02-21,21:35:00,2023,February,Tuesday,Based on Self Initiated,APP,POM,182,SGT,30,1,O,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,1,1,0,0,0,1,0,1,0,0,0,0,1,NERVOUS,23.0,MALE,BLACK,5.11,170.0,MED,BRO,BLK,25,B,E 116 ST && 3 AVE,E 116 ST,1000856.0,229996.0,PBMN,MANHATTAN
2393,2023-02-24,19:49:00,2023,February,Friday,Based on Radio Run,APP,POF,805,LT,805,1,O,1,CPW,5,1,0,1,0,1,1,1,0,0,0,0,1,CALM,35.0,MALE,BLACK,5.1,165.0,THN,BRO,BLK,25,B,2265 2 AVE,2 AVE,1001479.0,229767.0,PBMN,MANHATTAN
2394,2023-02-24,14:16:00,2023,February,Friday,Based on Self Initiated,APP,POM,808,SGT,808,1,O,1,CPW,1,1,1,0,0,1,1,0,0,0,0,0,1,COMPLAINT.,22.0,MALE,BLACK,6.0,190.0,HEA,BRO,XXX,43,A,510 COMMONWEALTH AVE,COMMONWEALTH AVE,1021843.0,236264.0,PBBX,BRONX
2395,2023-02-24,14:15:00,2023,February,Friday,Based on Self Initiated,APP,POM,808,SGT,808,1,O,1,CPW,2,1,1,0,0,1,1,0,0,0,0,0,1,CALM,17.0,MALE,BLACK,6.0,150.0,MED,BRO,XXX,43,A,510 COMMONWEALTH AVE,COMMONWEALTH AVE,1021843.0,236264.0,PBBX,BRONX
2396,2023-02-20,16:27:00,2023,February,Monday,Based on Self Initiated,APP,POM,48,SGT,48,1,O,1,GRAND LARCENY AUTO,5,1,0,1,0,1,1,1,0,0,0,0,1,NON COMPLIANT,36.0,MALE,WHITE HISPANIC,5.1,170.0,MED,BLK,BLK,48,B,2245 BATHGATE AVE,BATHGATE AVE,1013909.0,250330.0,PBBX,BRONX
2397,2023-02-24,13:40:00,2023,February,Friday,Based on Radio Run,APP,POM,69,SGT,69,1,O,0,PETIT LARCENY,3,0,0,1,0,1,0,1,0,0,1,0,1,NERVOUS,19.0,MALE,BLACK,5.1,140.0,THN,BRO,BLK,69,A,REMSEN AVE && GLENWOOD RD,REMSEN AVE,1009883.0,173089.0,PBBS,BROOKLYN
2398,2023-02-23,21:57:00,2023,February,Thursday,Based on Self Initiated,APP,POM,81,LT,81,1,O,1,CPW,5,1,1,1,0,1,1,1,0,0,0,1,1,CALM,16.0,MALE,BLACK,6.0,140.0,THN,BRO,BLK,73,B,SARATOGA AVE && ATLANTIC AVE,SARATOGA AVE,1007421.0,185808.0,PBBN,BROOKLYN
2399,2023-02-23,21:57:00,2023,February,Thursday,Based on Self Initiated,APP,POM,81,LT,81,1,O,1,CPW,5,1,1,1,0,1,1,1,0,0,0,1,1,CALM,21.0,MALE,BLACK,6.2,150.0,THN,BRO,BLK,73,B,SARATOGA AVE && ATLANTIC AVE,SARATOGA AVE,1007421.0,185808.0,PBBN,BROOKLYN
2400,2023-02-24,18:52:00,2023,February,Friday,Based on Radio Run,APP,POM,81,LT,81,1,I,0,CPW,1,1,1,0,0,1,1,1,0,1,0,0,1,CALM,27.0,MALE,BLACK,5.7,170.0,MED,BRO,BLK,81,C,613 MADISON ST,MADISON ST,1002833.0,189519.0,PBBN,BROOKLYN
2401,2023-02-24,18:51:00,2023,February,Friday,Based on Radio Run,APP,POM,81,LT,81,1,I,0,CPW,1,1,1,1,0,1,1,0,0,0,0,1,1,CALM,17.0,MALE,ASIAN / PACIFIC ISLANDER,5.1,120.0,THN,BRO,BLD,81,C,613 MADISON ST,MADISON ST,1002833.0,189519.0,PBBN,BROOKLYN
2402,2023-02-21,19:19:00,2023,February,Tuesday,Based on Self Initiated,APP,POM,84,SGT,84,1,O,1,BURGLARY,16,1,0,1,0,1,1,1,0,0,0,0,1,CALM,30.0,MALE,BLACK,5.9,130.0,THN,BRO,BLK,84,C,141 LAWRENCE ST,LAWRENCE ST,988071.0,191307.0,PBBN,BROOKLYN
2403,2023-02-25,00:00:00,2023,February,Saturday,Based on Self Initiated,APP,SSA,28,LT,28,0,O,1,CPW,12,1,0,0,0,1,1,0,0,0,0,0,1,CALM,17.0,MALE,BLACK,5.9,155.0,THN,BRO,BLK,28,A,LENOX AVE && W 112 ST,LENOX AVE,997670.0,230545.0,PBMN,MANHATTAN
2404,2023-02-25,18:40:00,2023,February,Saturday,Based on Self Initiated,APP,POM,40,LT,40,1,O,2,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,ANGRY,27.75,MALE,BLACK,5.64,165.72,U,BRO,XXX,40,A,E 141 ST && BEEKMAN AVE,E 141 ST,1007966.0,233667.0,PBBX,BRONX
2405,2023-02-25,21:52:00,2023,February,Saturday,Based on Self Initiated,APP,POM,40,SGT,40,1,O,5,CPW,2,1,0,0,0,1,1,0,1,1,0,0,1,NERVOUS,27.75,MALE,WHITE HISPANIC,5.6,170.0,THN,BRO,BLK,40,A,758 E 149 ST,E 149 ST,1009734.0,235429.0,PBBX,BRONX
2406,2023-01-27,20:44:00,2023,January,Friday,Based on Self Initiated,APP,POM,40,SGT,40,1,O,1,OTHER,5,1,1,0,0,1,1,0,0,0,0,0,1,CALM,27.75,MALE,BLACK,5.7,170.0,MED,BRO,BLK,42,C,E 161 ST && MELROSE AVE,E 161 ST,1008096.0,239563.0,PBBX,BRONX
2407,2023-02-25,15:05:00,2023,February,Saturday,Based on Self Initiated,APP,POM,45,LT,45,1,O,5,CPW,5,1,0,0,0,1,1,1,1,1,0,0,1,NORMAL,46.0,MALE,BLACK,6.1,260.0,THN,BRO,BLK,45,B,20 WESTCHESTER SQ,WESTCHESTER SQ,1027547.0,245597.0,PBBX,BRONX
2408,2023-02-24,23:22:00,2023,February,Friday,Based on Self Initiated,APP,POM,183,SGT,183,0,O,1,CPW,10,1,0,0,0,1,1,0,0,0,0,0,1,CALM,30.0,MALE,BLACK,5.7,150.0,THN,BRO,BLK,46,B,E 188 ST && WEBSTER AVE,E 188 ST,1013788.0,252571.0,PBBX,BRONX
2409,2023-02-25,00:20:00,2023,February,Saturday,Based on Self Initiated,APP,POM,52,SGT,183,0,I,3,CPW,2,1,0,1,0,1,1,1,0,0,0,1,1,PHYSICALLY NERVOUS,21.0,MALE,BLACK,5.5,150.0,THN,BRO,BLK,48,C,780 E TREMONT AVE,E TREMONT AVE,1015115.0,246769.0,PBBX,BRONX
2410,2023-02-24,23:49:00,2023,February,Friday,Based on Self Initiated,APP,POM,42,SGT,183,0,O,0,CPW,4,1,0,0,0,1,1,0,0,0,0,0,1,CALM,23.0,MALE,BLACK,5.7,150.0,THN,BRO,BLK,48,D,SOUTHERN BLVD && E 181 ST,SOUTHERN BLVD,1016402.0,247804.0,PBBX,BRONX
2411,2023-02-25,23:04:00,2023,February,Saturday,Based on Radio Run,APP,POF,62,LT,62,1,I,2,CPW,20,1,0,0,0,1,1,0,0,0,0,0,1,NONCOMPLAINT/CALM,44.0,MALE,WHITE HISPANIC,5.4,170.0,MED,BRO,BRO,62,D,1745 W 9 ST,W 9 ST,989316.0,159502.0,PBBS,BROOKLYN
2412,2023-02-26,00:06:00,2023,February,Sunday,Based on Radio Run,APP,POM,77,LT,77,1,O,3,CPW,3,1,0,0,0,1,1,0,0,0,0,0,1,CALM,26.0,MALE,BLACK,5.9,160.0,THN,BRO,BLK,77,D,1643 ST JOHNS PL,ST JOHNS PL,1005668.0,183490.0,PBBN,BROOKLYN
2413,2023-02-24,18:28:00,2023,February,Friday,Based on Self Initiated,APP,POM,803,LT,803,1,O,1,CPW,2,1,0,0,0,1,0,1,0,1,0,0,1,NERVOUS,28.0,MALE,WHITE HISPANIC,5.1,165.0,MED,BRO,BLK,90,C,131 MOORE ST,MOORE ST,1000810.0,195847.0,PBBN,BROOKLYN
2414,2023-02-25,03:55:00,2023,February,Saturday,Based on C/W on Scene,APP,POM,114,SGT,114,0,O,0,ASSAULT,48,1,0,0,0,1,0,0,0,0,0,0,1,INTOXICATED / UNCOOPERATIVE AT FIRST THEN COOPERATIVE.,22.0,MALE,WHITE HISPANIC,5.6,150.0,MED,BRO,BRO,114,A,30-81 STEINWAY ST,STEINWAY ST,1007385.0,216839.0,PBQN,QUEENS
2415,2023-02-21,01:21:00,2023,February,Tuesday,Based on Self Initiated,APP,POM,34,LT,34,0,O,1,CPW,7,1,0,0,0,1,1,0,0,0,0,0,1,CALM,26.0,MALE,BLACK,5.9,175.0,THN,BRO,BLK,34,D,SHERMAN AVE && ACADEMY ST,SHERMAN AVE,1005336.0,254212.0,PBMN,MANHATTAN
2416,2023-02-26,01:45:00,2023,February,Sunday,Based on Self Initiated,APP,POM,34,SGT,34,1,O,2,CPW,13,1,1,0,0,1,1,1,0,0,0,0,1,ARGUMENTATIVE,17.0,MALE,WHITE HISPANIC,6.0,150.0,THN,BRO,BLK,34,D,120 SHERMAN AVE,SHERMAN AVE,1005096.0,254154.0,PBMN,MANHATTAN
2417,2023-02-26,01:45:00,2023,February,Sunday,Based on Self Initiated,APP,POF,34,SGT,34,1,O,2,CPW,143,1,1,0,0,1,1,0,0,1,0,0,1,DEFENSIVE UPSET.,22.0,MALE,BLACK HISPANIC,5.8,160.0,THN,BRO,BLK,34,D,124 SHERMAN AVE,SHERMAN AVE,1005131.0,254171.0,PBMN,MANHATTAN
2418,2023-02-24,17:50:00,2023,February,Friday,Based on Radio Run,APP,POM,47,SGT,47,0,I,0,BURGLARY,10,1,1,0,0,1,1,0,0,0,0,0,1,NERVOUS,17.0,MALE,WHITE HISPANIC,5.6,140.0,THN,BRO,BLK,47,A,3006 OLINVILLE AVE,OLINVILLE AVE,1020779.0,256228.0,PBBX,BRONX
2419,2023-02-24,17:50:00,2023,February,Friday,Based on Radio Run,APP,POM,47,SGT,47,0,I,0,BURGLARY,10,1,1,0,0,1,1,0,0,0,0,0,1,NERVIOUS,19.0,MALE,WHITE HISPANIC,5.6,150.0,THN,BRO,BLK,47,A,3006 OLINVILLE AVE,OLINVILLE AVE,1020779.0,256228.0,PBBX,BRONX
2420,2023-02-24,17:50:00,2023,February,Friday,Based on Radio Run,APP,POM,47,SGT,47,0,I,0,BURGLARY,10,1,1,0,0,1,1,0,0,0,0,0,1,NERVOUS,17.0,FEMALE,WHITE HISPANIC,5.3,110.0,THN,BRO,BLK,47,A,3006 OLINVILLE AVE,OLINVILLE AVE,1020779.0,256228.0,PBBX,BRONX
